word,sopmi
希望,-11.388898096431447
整体,-11.412864795379978
水,-11.45026148347898
20,-11.484650594453004
第一次,-11.495335787998453
素,-11.497930734870296
谢谢,-11.518985794887413
个,-11.522778668770432
口味,-11.553501303383513
太长,-11.562518002699793
腻,-11.595860774677265
满意,-11.624537949970957
肥肉,-11.644552971899639
炒饭,-11.675487230244142
就算,-11.682325470373202
店里,-11.682587521726429
师傅,-11.697061359547082
晕,-11.70504554687328
小哥,-11.727512562655885
大概,-11.734792890267334
还来,-11.777708857504068
堂食,-11.825552408533586
超,-11.831684265154447
没有,-11.831774494974649
加点,-11.84343602464922
芝士,-11.925088082084496
份量,-11.925440467207993
肉馅,-11.927007687418444
专业,-11.935358514090261
(,-11.976000498587606
淡,-11.977958395803174
挺好吃,-12.072524273275587
蛋糕,-12.111306890867457
你,-12.131845544747893
肘子,-12.1525071494051
好慢,-12.162549103929532
我,-12.16969899644048
他家,-12.171284513069061
质量,-12.174874962433556
有些,-12.185379282167178
油,-12.219926081473693
结果,-12.22829934293382
热,-12.250062458827777
10,-12.275560780446515
把,-12.316452499461892
辣椒,-12.335679676332155
脏,-12.350725809928065
很足,-12.356419388703992
估计,-12.362845779515292
北京,-12.368317921366366
味,-12.371100554066357
推荐,-12.379519892115951
高大,-12.399537100273664
最后,-12.402805085507712
打包,-12.433234985754824
一,-12.465190067494849
饿,-12.50842248214904
呢,-12.529999699365256
越来越,-12.538242922808678
快递,-12.540110994223976
着,-12.566278764985977
豆浆,-12.582377825852662
餐员,-12.59150379188062
热乎,-12.600040352085038
食物,-12.632283121493662
汤汁,-12.638438189477515
酱,-12.648634529595267
薯条,-12.655161011138928
不会,-12.663093925423478
好好,-12.678434471557964
羹,-12.684296749922542
一会儿,-12.686774000964993
俩,-12.720969953868806
在,-12.73341218651451
瘦肉粥,-12.743337766897255
可以,-12.769215102179906
袋子,-12.776131270495366
贵,-12.796360713619226
三,-12.80700629143879
三个,-12.840404363352198
给,-12.858757072253749
吃饱,-12.86619439303093
小菜,-12.87232986876951
辛苦,-12.914419997243915
不是,-12.94845260972328
性价比,-12.964307976493902
里面,-12.978108931331612
大哥,-12.986001860704345
今天,-13.046866829307255
丢,-13.054940129842933
晚,-13.068297810084175
1,-13.083343149997638
实在,-13.11068268176993
用,-13.110989360845707
中,-13.127697847373346
一次,-13.131383584283029
让,-13.158443737744495
左右,-13.170200579921032
不怎么,-13.188435398074814
辣,-13.20235656233416
•,-13.205148985642449
2,-13.209024725595157
简直,-13.228764472415644
过,-13.285259930387728
那个,-13.313447815977337
酸辣,-13.314552197374582
吐,-13.320451786719175
要死,-13.322290661332692
还有,-13.339105376436276
订餐,-13.346973675066959
店,-13.361473244762077
面,-13.382327810241446
宫保鸡,-13.41729356353767
半小时,-13.419592101349508
老公,-13.428216910988196
稍微,-13.44350541776058
和,-13.471239549648072
正宗,-13.474939457194631
已经,-13.47797165852052
优惠,-13.497488928266145
注意,-13.497900899235779
应该,-13.512744601189947
感谢,-13.53230426335339
几个,-13.568048861586117
一定,-13.577586603208374
皮,-13.578811810040444
送来,-13.604318073466327
试试,-13.60550987332237
送过来,-13.611306384998404
手套,-13.628688799777734
喜欢,-13.630201229371796
一下,-13.6823254703732
订,-13.69993032429462
好喝,-13.707908707936518
汤,-13.71112754770758
做饭,-13.757803853219785
一般,-13.764579024098119
出,-13.765585000832582
更好,-13.769469798557736
我定,-13.77594171322745
给力,-13.789781689804636
这个,-13.795759355233933
太慢,-13.826872690265716
没,-13.828036663342637
哒,-13.868597919062477
真不知道,-13.886223378916608
一半,-13.889567622597536
套餐,-13.93373041343365
特,-13.974020134459366
炒菜,-13.979752633448715
点餐,-13.982229884491163
3,-14.000151792488424
不用,-14.011147008219021
一袋,-14.015176599302613
拌,-14.018658975683906
预计,-14.052816095638436
半个,-14.085259914481156
一星,-14.085323377455262
4,-14.095342880085774
太小,-14.103655414875961
一个半,-14.110885555943042
准时,-14.117733160026892
高,-14.137779102228652
现在,-14.138463804104667
凉,-14.165107998879641
到家,-14.16594183766355
关键,-14.18359968214069
因为,-14.190060403073897
拿到,-14.210218355320846
建议,-14.219002852920672
一天,-14.234566532477542
最,-14.236371376998973
行,-14.251906373459907
多点,-14.256796928157582
光顾,-14.257286608977626
所以,-14.261402717449858
送达,-14.267724394763043
之后,-14.268476503156139
保温,-14.269561953833746
盒子,-14.275809514709426
锡,-14.2760431684537
店家,-14.279790039787732
这样,-14.29501448047181
小,-14.31738095614114
吃不下,-14.350043749897477
重要,-14.40182800649743
鸡,-14.407661601766067
要,-14.437830399519822
份,-14.445463314976164
老板,-14.45129383853148
附近,-14.502112763381017
不少,-14.512400468930888
朋友,-14.577586603208374
联系,-14.60310821934377
牛皮纸,-14.63612802879031
纸包,-14.646658696282483
碎,-14.698796319617664
不然,-14.713295889312777
人员,-14.742030272853677
木耳,-14.761039646978848
米线,-14.804561379072132
换,-14.810905632569183
一份,-14.816730903994081
上,-14.825047553613736
可乐,-14.851400410797247
用餐,-14.883220890755092
支付,-14.883821888489623
些,-14.890912092184617
地,-14.905940967255171
纸巾,-14.929192602069099
还好,-14.92976246459703
怎么,-14.931933446808657
骑士,-14.951519272584603
咸,-14.967779991782644
一般般,-14.972213165967235
两份,-14.976000498587606
网上,-15.000275578478718
换成,-15.019259973418446
同事,-15.027978237661703
再订,-15.038469280598477
几次,-15.059901957915793
全是,-15.081114238464703
评论,-15.085969960420877
基本,-15.123865016647757
过去,-15.149070312195935
这家,-15.16981971990747
长,-15.179981331106749
谱,-15.205148985642445
一碗,-15.228140263318105
丁,-15.238682640949772
终于,-15.240992801636972
餐,-15.277616702228062
有人,-15.294666580568222
连,-15.300216287249507
一颗,-15.309524539295332
锡纸,-15.312940752037111
等到,-15.321227200796919
天,-15.332474105371848
再点,-15.34764462456534
走,-15.364845906077628
别的,-15.426905865760629
6,-15.440754028956812
花,-15.440998562150012
被,-15.445463314976163
分钟,-15.45147722210756
鸡蛋,-15.4640346857428
评价,-15.4697609834318
单,-15.5009501793479
下回,-15.52138925215814
很赞,-15.527770970173071
问题,-15.530499418831955
很快,-15.53151980718689
不订,-15.568048861586117
袋,-15.579591516058734
30,-15.598997822133207
知道,-15.602863333733708
近,-15.603892677580644
完,-15.61253714021634
久,-15.621388480390367
十一点,-15.636480292261945
汉堡,-15.675487230244142
价格,-15.685447847750908
第二次,-15.699054715406994
纸袋,-15.718027436155904
_,-15.72211739385228
每次,-15.756548119217353
时,-15.7676626110391
碗,-15.772865082375644
找,-15.774337032849829
当,-15.784286214938708
打电话,-15.78895746105568
价格合理,-15.790111486363609
开始,-15.798325668208008
钱,-15.816076859262026
鸡翅,-15.843623497203694
单子,-15.869908236010414
弄,-15.90293703639788
50,-15.906973322307666
以为,-15.908258948129795
惊喜,-15.908338300156554
商家,-15.913592443246674
其实,-15.927782100468784
自己,-15.932393106197896
去,-15.941973817973103
电话,-15.944392143234644
不够,-15.94840915631912
8,-15.959680771380388
不了,-15.965435654043276
看,-15.984617502322486
带,-15.985810398181567
有点咸,-15.992027978304836
分,-16.01054601048448
成功,-16.014298145345585
啥,-16.018197486475984
韭菜,-16.030425815697317
价钱,-16.035223984200137
摊卖,-16.035223984200137
硬,-16.059169267532283
影响,-16.11648548628216
们,-16.1636875237661
家,-16.188474873041788
冷,-16.2008701709665
谁,-16.265290470092616
全,-16.316180298031195
点多,-16.317111092324687
一大,-16.326181660147924
你们,-16.362065951845132
改进,-16.37276382639756
电梯,-16.374771724170238
耽误,-16.377977727307545
十二点,-16.394371844755874
里,-16.3962353243711
过来,-16.40081350806245
11,-16.419944364821134
早就,-16.426716774180857
不行,-16.430786703377244
下,-16.457288750372946
么,-16.48222451887828
下午,-16.503112429367054
客服,-16.51370720541891
块钱,-16.517228592541414
锅包肉,-16.521949115468033
一句,-16.537724324729318
9,-16.53824292280868
不知,-16.54532878508603
发现,-16.627658907195613
),-16.63779248706062
四个,-16.641530731220705
催,-16.650445328516284
打,-16.71576525341128
盖饭,-16.737048320865355
干,-16.76400671257385
他们,-16.812304883048853
黄太吉,-16.855808291228698
对,-16.87801982842772
竟然,-16.893689426670843
撒,-16.900115695830277
必须,-16.91263843759018
不好,-16.959490045556983
地方,-16.966059863140813
12,-16.97092723895714
不想,-16.98749613742544
天气,-17.004430607164373
后,-17.008623127104826
15,-17.03326608698456
事,-17.046719623037966
不到,-17.048406319077962
心情,-17.0484533691711
出来,-17.11049514153686
茄子,-17.115284877649312
无,-17.123205423529836
多少,-17.13126604607372
两次,-17.162549103929535
晚饭,-17.18638465851005
牛杂,-17.18722707764519
接到,-17.209728944107667
你家,-17.237520786348234
忘记,-17.29313042497215
另外,-17.29825839003394
还行,-17.298859387768463
容易,-17.30484385032375
吗,-17.305735449682224
一条,-17.31254495769712
我点,-17.340125581363345
不定,-17.34325350712692
脾气,-17.35662539927266
掉,-17.3571520790875
从简,-17.3571520790875
垃圾,-17.357226397007196
午饭,-17.450261483478982
真是,-17.525698508063527
饮料,-17.558299471886336
我们,-17.565845290064637
下雨,-17.589861948064495
一起,-17.597737609596784
45,-17.608690846083462
水有,-17.62018648492129
跟,-17.620515374656474
什么,-17.673309708138415
靠,-17.697603079706656
五花肉,-17.701273570660106
喝,-17.748419281461008
路,-17.798770473031897
再也,-17.825880975176748
看见,-17.83316559264346
一口,-17.852427513719324
多次,-17.912332692930867
无奈,-17.93306944020565
挺不错,-17.939607724198076
菜汤,-17.953280422087524
早餐,-17.972009129471996
多放,-17.973823439535995
超过,-17.993762522323788
块,-18.000082726699155
餐厅,-18.030096019138362
回来,-18.032913823512935
肉丝,-18.070760438424006
不淡,-18.079618103558587
可是,-18.09038934266439
丝,-18.150007431449986
哎,-18.15017452180524
新鲜,-18.167910787305882
看到,-18.177719623123025
40,-18.183551693633206
他,-18.18355860372658
差评,-18.190222926766992
放,-18.211219376612128
5,-18.217245622214815
从,-18.237349165177534
16,-18.251190136377147
千万别,-18.258788634142853
系统,-18.281964582693277
整整,-18.33503300032195
洒,-18.342934317443856
不太差,-18.3571520790875
呵呵,-18.377526823225786
只有,-18.38935051447082
不如,-18.397267383770004
吃不饱,-18.47618725259123
点半,-18.482794006845566
为什么,-18.508775698986994
装,-18.50915415182544
零钱,-18.556494627364906
酱汤,-18.57265811483871
呦,-18.597466408421205
几天,-18.629632198558326
订单,-18.666112017991743
卖家,-18.679585028894714
明明,-18.687582488831303
死,-18.780262878902025
太快,-18.825514116651963
元,-18.873273815256884
短信,-18.874927966856553
工作,-18.891224751870077
除湿,-18.90969310211628
单点,-18.92761501011354
抱歉,-18.96895358254197
您,-19.06464153103523
细心,-19.144182160025093
发票,-19.224053038390334
居然,-19.244318831310544
手,-19.250612942914408
下去,-19.250860339818193
昨天,-19.293760182455543
王老吉,-19.317688192243587
蛮,-19.34512976043483
大虾,-19.357753076822036
⊙,-19.375073987084757
蒸饺,-19.40154619844595
再也不会,-19.40509253165439
筷子,-19.411835190986874
这些,-19.44105418043337
13,-19.50972633463256
全塌,-19.527077080529804
成,-19.543619622133367
大份,-19.59822521930093
语,-19.6128814608079
送错,-19.67401080429646
pizza,-19.679681171709397
马上,-19.697331878531084
呐,-19.73797386302843
星,-19.844770137805483
咨询,-19.866362879344365
直接,-19.90147259531131
远,-19.919394503308574
嘛,-19.932245291607078
拿,-19.954041575964443
餐巾纸,-19.958661413352754
只能,-19.96161407976147
番茄酱,-19.963749702453605
坨,-19.963836690420223
绝对,-19.979746308488153
别,-19.988289734144754
只,-20.023541225900296
或者,-20.041123573544727
烂,-20.06559018922095
依然,-20.082095354601037
根本,-20.088563603004385
备注,-20.111306890867468
卖,-20.173015595528085
及第,-20.197405481665726
黏牙,-20.205148985642445
我要,-20.27813642308703
确认,-20.287987958028168
太忙,-20.28955878384878
告诉,-20.2908443161846
豆腐,-20.2918321208745
太少,-20.31918434836166
错峰订,-20.345079246786927
常客,-20.357152079087502
糯米,-20.357152079087502
不通,-20.40064981530014
阿田,-20.450261483478975
四十分钟,-20.469861614341816
不要,-20.471741347560044
老字号,-20.474939457194637
时说,-20.4928613651919
一个多,-20.523103647511405
跑,-20.544998988527073
千万,-20.638108392918557
楼下,-20.659949526132174
青椒,-20.669627507045472
却,-20.6808744116204
带点,-20.717048024173874
灰常,-20.735663702341228
失望,-20.754258995874196
宁可,-20.772189578366337
糊糊,-20.79386362122471
/,-20.80141024194556
完全,-20.843780901726813
一看,-20.873058846491453
催单,-20.900895401848565
特意,-20.90575205200494
普通,-20.909011042085687
打通,-20.910131581979606
付款,-20.93025298381679
上班,-20.930560345587445
体验,-20.933378149962017
是不是,-20.962808535379736
各种,-20.96739355125885
收到,-21.04369322526801
本想,-21.05990195791579
炒,-21.137866090195264
打开,-21.222292524980542
小笼包,-21.25202035604335
量足,-21.264643672430555
这种,-21.27348838833305
首先,-21.273605215844132
反馈,-21.29121714889716
坑,-21.30536028485453
加,-21.330568247495805
“,-21.36056809242908
另,-21.47283688226739
肉多,-21.54499898852707
期间,-21.57174240106384
还要,-21.63560153730798
恶心,-21.814367328082916
”,-21.82199050584528
生姜,-21.859652419616683
等待时间,-21.90789886447075
不甜,-22.0941176732537
锅贴,-22.11203958125097
头发,-22.113481555424876
甜味,-22.129961489248224
听说,-22.129961489248227
中号,-22.14060873344774
一家,-22.265624898265454
略,-22.272046535811008
海带丝,-22.287987958028168
差不多,-22.344661701519726
其它,-22.3756749848193
哪,-22.40542232821334
三次,-22.51182942630405
油炸,-22.568649859320644
服,-22.624903591128053
很烂,-22.644864458636945
软软,-22.649933828315344
一共,-22.649972842506386
餐具,-22.722340290823382
长时间,-22.762117647541636
大拌,-22.772189578366337
双菇,-22.773105061057908
不值,-22.779268140172082
种类,-22.808964188654365
丸子,-22.849606173151713
草泥马,-22.960036487805922
不爽,-22.99252486521904
尖椒,-23.085567369889777
还给,-23.11626871894032
实体店,-23.12996148924823
大赞,-23.15625665870561
吃不出,-23.197405481665726
7,-23.310832029434543
表扬,-23.322936363749584
很少,-23.355187236013386
咖啡,-23.358264577022968
坚持,-23.409619498981634
愣,-23.416646765875598
醉,-23.427776734855904
小贵,-23.457912959470477
官方,-23.46043988749952
笋,-23.490551204504694
第一个,-23.492861365191903
孜然,-23.50975617026708
钟头,-23.51038037936462
汤包,-23.51618243942651
椒盐,-23.527077080529814
90,-23.531469688092425
问,-23.62718391618074
品尝,-23.672653904815427
蔬菜,-23.70219092748006
无语,-23.710985728625573
稍,-23.714923989969382
知足,-23.730017139200086
售后,-23.738574860762967
个头,-23.772189578366337
关注,-23.782367982386887
饺子馅,-23.790111486363603
光临,-23.860253417351217
后来,-23.929222270129078
焦,-23.985901376472018
豆皮,-24.05990195791579
还点,-24.071998594488157
一顿,-24.075513705225852
咸死,-24.09534288008577
陀,-24.13089228354172
太配,-24.204522679992987
馅饼,-24.20514898564245
电脑,-24.269891750392702
脸要,-24.27303145792327
依旧,-24.287987958028168
薄脆,-24.310708034528254
肉夹馍,-24.381184350386267
疙瘩,-24.4166467658756
水果,-24.450261483478982
四季豆,-24.451889584135593
←,-24.47262929650743
西葫芦,-24.487036093767003
很饱,-24.527678078264348
▽,-24.55102236386196
用料,-24.589393107885524
但算上,-24.60863448970771
预期,-24.609916052915523
塑料袋,-24.664558137367074
城,-24.726385888753214
差劲,-24.73098850512545
真正,-24.760341676056882
点菜,-24.795158389129334
土豆,-24.816967928117503
延误,-24.83450560572206
那样,-24.836982856764507
重点,-24.876078384512898
放着,-24.899942140642395
虾,-24.90207359304585
十一点左右,-24.90558870378354
次快,-25.00245024303613
脆,-25.036852084856747
\,-25.05990195791579
煸,-25.05990195791579
满满,-25.07551370522586
才能,-25.07782386591305
热干面,-25.089319504750883
咸了,-25.095342880085774
也许,-25.100017262598303
完美,-25.119066848144936
双,-25.12798112511999
多加,-25.139112790346694
红烧肉,-25.170933270304545
酱香,-25.21515034775918
一如既往,-25.240992801636967
处理,-25.253566441037588
拆开,-25.264042674696015
鸡腿肉,-25.26583691234156
有点儿,-25.280336482036667
下楼,-25.33503300032195
半份,-25.35715207908749
清淡,-25.357753076822036
原味,-25.375073987084757
榨菜,-25.37507398708476
回锅肉,-25.381830052803153
第二,-25.392995895082024
100,-25.39675863681903
好几份,-25.411247599638244
显然,-25.431460820527754
唉,-25.4336154126667
热腾腾,-25.434568673872864
料,-25.450862481213512
正,-25.489868041210507
非常感谢,-25.54499898852707
SB,-25.544998988527073
足够,-25.55415028962554
效果,-25.5646926672572
食品,-25.586571767317917
帽子,-25.589393107885524
扣肉,-25.61244298094457
丁饭,-25.65696109520931
土豆片,-25.714923989969385
分店,-25.755895771025695
鸡柳,-25.772189578366348
划算,-25.802561130857928
超值,-25.80803339436087
香,-25.849606173151713
骗人,-25.86725687997339
≧,-25.884330393332334
为了,-25.884848991411694
螺狮粉,-25.909693102116275
儿子,-25.93731641130583
粉丝,-26.00160926659676
五个,-26.018930176859485
支持,-26.02568624257788
凉拌,-26.026934037974478
这边,-26.035223984200137
可惜,-26.042875460191638
招牌,-26.052793628725773
面皮,-26.05957216135683
一块,-26.066966865822245
送饭,-26.077823865913054
唯一,-26.07782386591306
...,-26.090966536127137
鱼块,-26.092223244973667
菜叶,-26.094117673253706
糊,-26.094718670988243
丁丁,-26.140259454898427
午休,-26.150701201620066
玩意,-26.164554138431747
蘑菇,-26.194878553636684
牛腩,-26.194878553636688
够吃,-26.205148985642445
肉片,-26.2495431050009
送晚,-26.252020356043353
话,-26.252020356043353
太油,-26.297222963268112
冷面,-26.29722296326812
购买,-26.322116886370576
增加,-26.346881647081737
太重,-26.3571520790875
小黄鱼,-26.393926689375522
^,-26.39975196080042
突然,-26.434568673872864
泡菜,-26.440723741856722
挤,-26.454793324358377
尴尬,-26.464281953793922
约,-26.493462362926433
显得,-26.52707708052981
劲,-26.544998988527073
≦,-26.570863877193172
点过,-26.581172601080564
藕,-26.586571767317917
汤洒,-26.593974630698376
送餐费,-26.609916052915533
浓,-26.65696109520931
干净,-26.73284589796665
馒头,-26.747419576665457
主要,-26.772189578366344
方面,-26.81220525721422
热气,-26.85806033370096
透,-26.86529898275782
点赞,-26.927398364423563
热情,-26.967393551258848
收,-26.97327011759552
鸡腿,-26.975294868380754
凉菜,-26.977468714983136
将,-27.01893017685949
撕,-27.024953552194372
刚,-27.025686242577883
等等,-27.03718188141571
密封,-27.055335823288228
好大,-27.07199859448816
很小,-27.09574577391032
太烂,-27.127981125119987
挺快,-27.136483901222345
再说,-27.174852495520895
空号,-27.19004209325224
额,-27.194878553636684
迟,-27.197405481665726
投诉,-27.264454757180324
实惠,-27.29340597206049
鸡丁,-27.322936363749587
大雪,-27.334432002587423
内容,-27.33948319729369
本身,-27.36733048310804
请,-27.381830052803153
特色,-27.390489039471454
尤其,-27.404023449488392
肥,-27.450261483478982
超赞,-27.4518895841356
之类,-27.492861365191906
冷天,-27.493462362926437
奶茶,-27.511464312512647
活动,-27.530081130860275
由于,-27.56573870089892
送菜,-27.573948450930708
果汁,-27.578227265606657
入味,-27.58657176731792
总,-27.609916052915537
去年,-27.61983422144967
豆角,-27.621814585577905
骨头,-27.656961095209315
红油,-27.697002081972123
送货员,-27.703025457307014
几分钟,-27.744671333363435
咸菜,-27.756496768760236
汁,-27.85700903653217
盒饭,-27.872950458749322
慢慢,-27.872950458749322
加餐,-27.876911171987057
盒,-27.95358775173381
提,-27.965083390571642
路线,-28.023376081890678
出门,-28.033942335421624
全家,-28.047499329056258
有股,-28.071998594488157
怕,-28.15301136230728
懒得,-28.159345296029326
询问,-28.166135101801714
楼上,-28.171534268039068
懂,-28.187227077645197
饱,-28.192430271259095
凉面,-28.224698994296325
注定,-28.251363540625274
几乎,-28.272046535811008
表示,-28.299886490690547
三鲜,-28.32293636374959
用心,-28.340368590926804
咋,-28.354400690283725
凉皮,-28.373235442038517
足足,-28.416646765875598
来说,-28.433967676138337
煮,-28.444973634156117
口感,-28.450862481213523
厚,-28.457912959470484
肉饼,-28.468183391476238
京酱,-28.480720023937177
稠,-28.488645346628658
打死,-28.52707708052981
力,-28.540259415407633
当天,-28.558785940257145
00,-28.563250693083294
排骨,-28.567719065027152
花生,-28.567719065027156
配,-28.58657176731792
大叔,-28.610648743299034
包菜,-28.611896538695632
三样,-28.632461829777412
高峰,-28.649933828315348
一脸,-28.687956942369116
宫爆鸡丁,-28.71525378652835
像,-28.734822725901864
好几个,-28.74304323270682
一味,-28.763899632140685
不太好,-28.76690172904348
油腻,-28.774748473316443
东坡,-28.78236798238689
粉,-28.783296167294147
新,-28.80011284848034
心里,-28.80896418865436
锡箔纸,-28.811785529221975
量少,-28.872950458749322
怎样,-28.882934547321952
盐,-28.885178787970663
大热天,-28.902697802143383
豆芽,-28.90789886447075
老,-28.90952696512735
并,-28.93009226115599
不像样,-28.95438992466477
微辣,-28.989160366552767
几片,-29.00223347569429
疯,-29.002233475694297
美味,-29.00401231919268
感受,-29.01893017685949
不管,-29.02693403797447
上当,-29.036852084856747
不大,-29.04645123962339
花蛤,-29.059901957915788
哎哟,-29.05990195791579
谈不上,-29.05990195791579
小炒,-29.07311457989371
洋葱,-29.129471808428185
经常,-29.129961489248227
按时,-29.142411255394407
?,-29.158910951651865
焖,-29.164437561724405
面条,-29.165107998879634
等待,-29.165107998879638
内,-29.171534268039068
中份,-29.18722707764519
点个,-29.229826959358107
香菇,-29.23042795709264
貌似,-29.233072255756444
离,-29.247748867355362
罢了,-29.357400813350402
十分钟,-29.360084736569604
负责,-29.450261483478982
想想,-29.45221938069455
宇宙,-29.49233468537706
连续,-29.496613500053005
香菜,-29.496780590408257
强烈,-29.50463969141006
需要,-29.527678078264348
烤,-29.530081130860275
在家,-29.55122837443063
棒,-29.580374720090145
忙,-29.597466408421212
看着,-29.602264576924036
二十分钟,-29.62018648492129
团快,-29.64486445863695
尝,-29.660367826347294
木有,-29.66047620594701
速度慢,-29.66861689018953
酱料,-29.67475900830029
直到,-29.692771171149843
去取,-29.714923989969385
毕竟,-29.741725997889535
翅,-29.75981499624205
酸菜,-29.772189578366348
合适,-29.80011284848033
一股,-29.80803339436087
顾客,-29.808410206554612
配送费,-29.818211798381412
炸,-29.825436704278772
外包装,-29.844207006914353
反正,-29.857009036532162
尝尝,-29.90207359304585
中间,-29.914654930189137
馊,-30.001008268862225
臭臭,-30.01059804982401
剩下,-30.01550795803052
醋,-30.024953552194376
没什么,-30.026037485342403
太甜,-30.026934037974478
饭量,-30.04287546019163
咬,-30.05510378941297
必将,-30.05990195791579
耦盒,-30.05990195791579
刺,-30.05990195791579
准备,-30.084910370208092
两,-30.08882982393084
包装盒,-30.104897512006946
回事,-30.119907824584303
生,-30.12004344236596
我家,-30.130291285807193
天天,-30.13440739427942
纠结,-30.20710688285802
干嘛,-30.209503784618036
两点,-30.212800461633947
十点,-30.2311441941754
怪,-30.24774886735537
做菜,-30.2592445061932
出去,-30.27361375602147
点半才,-30.274221078716565
快点,-30.310914045096922
下面,-30.310914045096922
高峰期,-30.325626884120748
第三次,-30.329270297471638
总之,-30.330627565179118
彻底,-30.34461040660796
似的,-30.381303372988313
反应,-30.43841358116952
