word,sopmi
一大半,0.08333333333333331
没少,0.08333333333333331
无数,0.08333333333333331
两倍,0.08333333333333331
亿万,0.08333333333333331
绝大多数,0.08333333333333331
好几,0.08333333333333331
满怀,0.08292265795206967
可惜,0.0828219696969697
可怜,0.08177203173170927
临,0.08154589371980683
好些,0.0815378787878788
自信,0.08149358974358967
着急,0.08082167832167829
怒,0.08082167832167829
痛,0.08082167832167829
蛮,0.08055555555555559
贼,0.08055555555555559
堆积,0.08049838299838298
薄,0.07882395382395381
超级,0.07857142857142861
一级,0.07857142857142861
高级,0.07857142857142861
顺路,0.07857142857142861
愣,0.07775252525252528
疏忽,0.07775252525252528
看见,0.0766185897435897
看到,0.0766185897435897
见到,0.0766185897435897
见证,0.0766185897435897
看不见,0.0766185897435897
听到,0.0766185897435897
没底,0.0766185897435897
看不到,0.0766185897435897
吃不出,0.0766185897435897
听见,0.0766185897435897
可见,0.0766185897435897
一问三不知,0.0766185897435897
不明,0.0766185897435897
目睹,0.0766185897435897
只见,0.0766185897435897
记错,0.0766185897435897
发现自己,0.0766185897435897
盛,0.07658730158730157
觉得,0.07657051282051275
忘,0.07657051282051275
忘记,0.07657051282051275
知道,0.07657051282051275
记得,0.07657051282051275
以为,0.07657051282051275
不知,0.07657051282051275
听说,0.07657051282051275
知情,0.07657051282051275
看得出来,0.07657051282051275
信赖,0.07657051282051275
认准,0.07657051282051275
记住,0.07657051282051275
耳闻,0.07657051282051275
认识,0.07657051282051275
服气,0.07657051282051275
迷失,0.07657051282051275
心服,0.07657051282051275
能够,0.07657051282051275
混为一谈,0.07657051282051275
相信,0.07657051282051275
看出,0.07657051282051275
漏掉,0.07657051282051275
信任,0.07532051282051275
最差,0.07520454545454547
不过,0.07464285714285716
合适,0.0741414141414141
冒,0.0741414141414141
积极,0.0741414141414141
最近,0.07391666666666669
成,0.07375727720555311
没意思,0.07347902097902095
精选,0.07341991341991341
落下,0.07258851508851506
涨,0.07132685414943482
宽,0.07117521367521364
不爽,0.06979603729603723
信,0.06950707338638365
迷路,0.06881479933110365
已经,0.06666666666666671
早,0.06666666666666671
本来,0.06666666666666671
已,0.06666666666666671
刚才,0.06666666666666671
当初,0.06666666666666671
未来,0.06666666666666671
原来,0.06666666666666671
早就,0.06666666666666671
后来,0.06666666666666671
然后,0.06666666666666671
今后,0.06666666666666671
过后,0.06666666666666671
以往,0.06666666666666671
至今,0.06666666666666671
从前,0.06666666666666671
既,0.06666666666666671
事后,0.06666666666666671
早已,0.06666666666666671
原本,0.06666666666666671
隔夜,0.06666666666666671
现代,0.06666666666666671
一度,0.06666666666666671
原先,0.06666666666666671
新,0.0666666666666667
头,0.0666666666666667
时,0.0666666666666667
後,0.0666666666666667
本,0.06666666666666664
刚,0.06666666666666662
这,0.06666666666666662
刚刚,0.06666666666666662
前面,0.06666666666666662
秃,0.06666666666666661
干净,0.06666666666666658
馋,0.06663477916419087
呆,0.06638888888888891
记忆,0.06615384615384608
掌握,0.06602222490153517
震惊,0.06600815850815842
为难,0.06600815850815842
下边,0.06549132730015086
下面,0.0651929824561404
后,0.0651929824561404
前,0.0651929824561404
底下,0.0651929824561404
中等,0.06493506493506497
高大,0.06493506493506492
晚一点,0.06475000000000003
早些,0.06475000000000003
不太,0.06464285714285715
应,0.06440161093386895
虚,0.06414141414141415
瓷实,0.0633189033189033
扎实,0.0633189033189033
特异,0.0633189033189033
有待,0.06276252723311548
未果,0.06276252723311548
恶,0.06099747474747477
搞不懂,0.06081948517432387
能,0.06061965811965807
讲,0.06003570994509942
想着,0.05985539654144298
破,0.05935064935064935
完善,0.05935064935064935
酸,0.05909090909090907
够,0.05873015873015877
惊呆,0.05866550116550115
玩,0.05866550116550115
伤,0.05866550116550115
飞,0.05846846846846855
气,0.05843131506174981
忍,0.05816075319016496
愿意,0.05816075319016491
需,0.05816075319016491
懒得,0.05816075319016491
没法,0.05816075319016491
需要,0.05816075319016491
犹豫,0.05816075319016491
期待,0.05816075319016491
舍不得,0.05816075319016491
想要,0.05816075319016491
弄错,0.05816075319016491
宁愿,0.05816075319016491
期望,0.05816075319016491
无奈,0.05816075319016491
搞错,0.05816075319016491
上当,0.05816075319016491
不愿,0.05816075319016491
好奇,0.05816075319016491
望洋兴叹,0.05816075319016491
望,0.05816075319016491
没法子,0.05816075319016491
眼睁睁,0.05816075319016491
舍得,0.05816075319016491
情愿,0.05816075319016491
很想,0.05816075319016491
没辙,0.05816075319016491
忍心,0.05816075319016491
理解,0.05809465623981755
懂,0.05809465623981755
想到,0.05809465623981755
了解,0.05809465623981755
满眼,0.05764468654914877
五星级,0.057454545454545425
终于,0.05741626794258378
算是,0.05741626794258378
总算,0.05741626794258378
从小,0.05741626794258378
末了,0.05741626794258378
无意,0.057388888888888975
有心,0.057388888888888975
管,0.05658147408147404
挺,0.05538847117794478
十足,0.055303030303030326
略,0.055303030303030326
才,0.05526806526806531
丰富,0.05491228070175437
现,0.05481481481481486
弹性,0.05424603174603175
烧,0.053900940329511704
细,0.0535714285714286
讨厌,0.05347902097902095
突出,0.05331890331890335
落,0.052993894023305774
增加,0.052506105006105
感觉,0.05226569407603884
到位,0.05191919191919191
认为,0.05189946018893381
记,0.05189946018893381
下雨,0.05149038461538466
下雪,0.05149038461538466
融化,0.05149038461538466
长胖,0.05149038461538466
裂开,0.05149038461538466
熔化,0.05149038461538466
减价,0.05149038461538466
雨夹雪,0.05149038461538466
超时,0.05149038461538466
凝固,0.05149038461538466
虚脱,0.05149038461538466
爆胎,0.05149038461538466
饥肠辘辘,0.05149038461538466
减到,0.05149038461538466
半死,0.05149038461538466
发霉,0.05149038461538466
浓缩,0.05149038461538466
坏掉,0.05149038461538466
串味,0.05149038461538466
折半,0.05149038461538466
疲惫,0.05149038461538466
过瘾,0.051490384615384605
忍不住,0.051490384615384605
忍无可忍,0.051490384615384605
受不了,0.051490384615384605
丢人,0.051490384615384605
不禁,0.051490384615384605
放假,0.051490384615384605
挨饿,0.051490384615384605
沾满,0.051490384615384605
不忍,0.051490384615384605
被迫,0.051490384615384605
被盗,0.051490384615384605
堵车,0.051490384615384605
吃亏,0.051490384615384605
失恋,0.051490384615384605
明白,0.05106630824372757
达,0.05089654307045613
曝光,0.050700549450549415
跌破,0.050358309143686525
红色,0.05025252525252526
往,0.04952380952380957
相当,0.04945507708665606
省,0.049352770885028874
依旧,0.04888888888888897
麻痹,0.04888888888888897
腐烂,0.04888888888888897
疯狂,0.04888888888888897
力,0.04888888888888891
快捷,0.04888888888888891
依然,0.04888888888888891
正宗,0.04888888888888891
恰到好处,0.04888888888888891
正点,0.04888888888888891
礼貌,0.04888888888888891
负责,0.04888888888888891
准时,0.04888888888888891
真心,0.04888888888888891
肉,0.04888888888888891
一如既往,0.04888888888888891
给力,0.04888888888888891
认真,0.04888888888888891
努力,0.04888888888888891
客气,0.04888888888888891
耐心,0.04888888888888891
灵活,0.04888888888888891
有求必应,0.04888888888888891
无法,0.04888888888888891
确实,0.04888888888888891
细心,0.04888888888888891
周到,0.04888888888888891
一起,0.04888888888888891
果断,0.04888888888888891
亲自,0.04888888888888891
用心,0.04888888888888891
朴实,0.04888888888888891
敬业,0.04888888888888891
真实,0.04888888888888891
同,0.04888888888888891
真真,0.04888888888888891
有种,0.04888888888888891
仔细,0.04888888888888891
按时,0.04888888888888891
辛勤,0.04888888888888891
特意,0.04888888888888891
真正,0.04888888888888891
强烈,0.04888888888888891
诚实,0.04888888888888891
守时,0.04888888888888891
懒,0.04888888888888891
迫不及待,0.04888888888888891
友好,0.04888888888888891
细致,0.04888888888888891
和善,0.04888888888888891
亲切,0.04888888888888891
诚恳,0.04888888888888891
特地,0.04888888888888891
温柔,0.04888888888888891
舒缓,0.04888888888888891
友善,0.04888888888888891
二话没说,0.04888888888888891
名不虚传,0.04888888888888891
平易近人,0.04888888888888891
主动,0.04888888888888891
故意,0.04888888888888891
慎重,0.04888888888888891
开放,0.04888888888888891
厉害,0.04888888888888891
不当,0.04888888888888891
不负责任,0.04888888888888891
坚决,0.04888888888888891
海枯石烂,0.04888888888888891
苦苦,0.04888888888888891
凶残,0.04888888888888891
任性,0.04888888888888891
当面,0.04888888888888891
傻,0.04888888888888891
小心眼,0.04888888888888891
彼此,0.04888888888888891
客观,0.04888888888888891
蛮不讲理,0.04888888888888891
胡乱,0.04888888888888891
照样,0.04888888888888891
私自,0.04888888888888891
一不小心,0.04888888888888891
蛮横,0.04888888888888891
风风火火,0.04888888888888891
不妥,0.04888888888888891
黑心,0.04888888888888891
单独,0.04888888888888891
负面,0.04888888888888891
相互,0.04888888888888891
直愣愣,0.04888888888888891
自动,0.04888888888888891
光彩,0.04888888888888891
一贯,0.04888888888888891
忠实,0.04888888888888891
拿手,0.04888888888888891
应有,0.04888888888888891
实实在在,0.04888888888888891
道德,0.04888888888888891
不道德,0.04888888888888891
实事求是,0.04888888888888891
乌七八糟,0.04888888888888891
不变,0.04888888888888891
虚假,0.04888888888888891
确,0.04888888888888891
一道,0.04888888888888891
马虎,0.04888888888888891
大意,0.04888888888888891
疑似,0.04888888888888891
迟钝,0.04888888888888891
毫不犹豫,0.04888888888888891
实际上,0.04888888888888891
硬生生,0.04888888888888891
大力,0.04888888888888891
强行,0.04888888888888891
任意,0.04888888888888891
山寨,0.04888888888888891
厚道,0.04888888888888891
名过其实,0.04888888888888891
生硬,0.04888888888888891
适宜,0.04888888888888891
粗心,0.04888888888888891
粗心大意,0.04888888888888891
妥,0.04888888888888891
活生生,0.04888888888888891
集体,0.04888888888888891
懒散,0.04888888888888891
随意,0.04888888888888891
谨慎,0.04888888888888891
老到,0.04888888888888891
名不副实,0.04888888888888891
自行,0.04888888888888891
没好气,0.04888888888888891
可耻,0.04888888888888891
狠,0.04888888888888891
牛气,0.04888888888888891
从始至终,0.04888888888888891
昧着良心,0.04888888888888891
一并,0.04888888888888891
硬气,0.04888888888888891
火爆,0.04888888888888891
偏颇,0.04888888888888891
公平,0.04888888888888891
名副其实,0.04888888888888891
公道,0.04888888888888891
如初,0.04888888888888891
自,0.04888888888888891
精到,0.04888888888888891
妄,0.04888888888888891
手紧,0.04888888888888891
贴切,0.04888888888888891
迂腐,0.04888888888888891
小气,0.04888888888888891
铁定,0.04888888888888891
发达,0.04888888888888886
粗鲁,0.04888888888888886
赤裸裸,0.04888888888888886
简单,0.04888888888888884
通畅,0.04888888888888884
最,0.04880952380952379
稍微,0.04880952380952379
有点,0.04880952380952379
有点儿,0.04880952380952379
十分,0.04880952380952379
不得了,0.04880952380952379
略微,0.04880952380952379
稍稍,0.04880952380952379
稍,0.04880952380952379
不怎么,0.04880952380952379
要死,0.04880952380952379
绝对,0.04880952380952379
不大,0.04880952380952379
还算,0.04880952380952379
极其,0.04880952380952379
完全,0.04880952380952379
齁,0.04880952380952379
万分,0.04880952380952379
最最,0.04880952380952379
不怎么样,0.04880952380952379
无以复加,0.04880952380952379
好生,0.04880952380952379
无比,0.04880952380952379
极,0.04880952380952379
至极,0.04880952380952379
极度,0.04880952380952379
未免,0.04880952380952379
极为,0.04880952380952379
透,0.0487179487179487
上手,0.04870110077460345
份量,0.04847701149425288
力度,0.04847701149425288
场面,0.04847701149425288
利益,0.04847701149425288
好处,0.04847701149425288
非常,0.04780303030303032
联合,0.047660387660387674
有点咸,0.047250000000000014
骨肉相连,0.04724999999999996
较晚,0.04724999999999996
一块,0.04678362573099411
偏偏,0.04678362573099411
纯,0.046783625730994094
一旦,0.04666666666666669
死,0.04646464646464653
当,0.04643837156995054
感受,0.04639906389906391
甜香,0.04635964912280707
甜点,0.04615322580645165
了,0.046057692307692355
破损,0.046057692307692355
享受,0.046057692307692355
饿肚子,0.046057692307692355
不如,0.046057692307692355
不定,0.046057692307692355
拿出,0.046057692307692355
疲倦,0.046057692307692355
饿坏,0.046057692307692355
剩,0.046057692307692355
耐,0.046057692307692355
跟不上,0.046057692307692355
馊,0.046057692307692355
破产,0.046057692307692355
糟烂,0.046057692307692355
变质,0.046057692307692355
蔫,0.046057692307692355
烂掉,0.046057692307692355
变味,0.046057692307692355
忍受,0.046057692307692355
死难,0.046057692307692355
缩水,0.046057692307692355
已然,0.046057692307692355
剩余,0.046057692307692355
露出,0.046057692307692355
受得了,0.046057692307692355
次之,0.046057692307692355
完事,0.046057692307692355
走下坡路,0.046057692307692355
会,0.045583174866069553
分量,0.04467391304347826
臭味,0.04467391304347826
军姿,0.04467391304347826
新款,0.04467391304347826
压力,0.04467391304347826
水准,0.04467391304347826
香味,0.04467391304347826
等级,0.04467391304347826
档次,0.04467391304347826
个头,0.04467391304347826
尺寸,0.04467391304347826
范围,0.04467391304347826
个儿,0.04467391304347826
腥味,0.04467391304347826
腥气,0.04467391304347826
体积,0.04467391304347826
力气,0.04467391304347826
智商,0.04467391304347826
斤两,0.04467391304347826
食品卫生,0.04467391304347826
火候,0.04467391304347826
膻味,0.04467391304347826
层面,0.04467391304347826
程度,0.04467391304347826
样式,0.04467391304347826
先后顺序,0.04467391304347826
最低点,0.04467391304347826
级别,0.04467391304347826
重量,0.04467391304347826
人手,0.04467391304347826
下限,0.04467391304347826
上吐下泻,0.044292207792207716
草,0.044104199893673604
抠,0.044104199893673604
死活,0.04366161616161618
存,0.042533935413245794
有,0.04253393541324574
困,0.04199816849816852
紧张,0.04193278943278943
感动,0.04191736694677867
激动,0.04191736694677867
微微,0.0416666666666667
以前,0.041583333333333375
节省,0.04155751058976867
节约,0.04155751058976867
漏,0.04153263403263402
反胃,0.04146464646464641
败给,0.04146464646464641
走味,0.04146464646464641
乱,0.04138544788544793
自己,0.04093434343434346
好心,0.04093434343434346
诚心,0.04093434343434346
恶意,0.04093434343434346
日,0.040833333333333305
能量,0.04071710526315789
无所谓,0.039852500905724286
发酸,0.03977891156462586
胀,0.03977891156462586
堵,0.03917665667665668
牛,0.03888888888888896
皮,0.03888888888888896
熟,0.03888888888888896
各,0.03888888888888896
单,0.03888888888888896
便捷,0.03888888888888896
胡,0.03888888888888896
轻易,0.03888888888888896
圆,0.0388888888888889
黑色,0.0388888888888889
生疏,0.0388888888888889
神,0.0388888888888889
黑暗,0.0388888888888889
脏,0.0388888888888889
臭,0.0388888888888889
歪,0.0388888888888889
难看,0.0388888888888889
严肃,0.0388888888888889
黄色,0.0388888888888889
反,0.0388888888888889
正,0.03888888888888889
清,0.03888888888888889
混,0.03888888888888885
瞎,0.03888888888888885
一定,0.038888888888888834
好看,0.038888888888888834
素养,0.038881578947368406
睡,0.03828554701232713
滑,0.037660387660387665
关张,0.03765907895725343
倒闭,0.03765907895725343
面目全非,0.03765907895725343
天黑,0.03765907895725343
关门大吉,0.03765907895725343
不太好,0.0376590789572534
首选,0.0376590789572534
用来,0.0376590789572534
上市,0.0376590789572534
哪去,0.0376590789572534
再现,0.0376590789572534
看好,0.0376590789572534
上架,0.0376590789572534
附上,0.0376590789572534
天亮,0.0376590789572534
不复存在,0.0376590789572534
长大,0.0376590789572534
分到,0.0376590789572534
洗不掉,0.0376590789572534
摆在,0.0376590789572534
及第,0.037659078957253386
到,0.037525252525252545
分别,0.037525252525252545
固定,0.037525252525252545
通,0.036346153846153834
可好,0.03623188405797108
霸气,0.03623188405797108
顺便,0.03623188405797108
卑劣,0.03623188405797108
缺德,0.03623188405797108
万恶,0.03623188405797108
偶然,0.03623188405797108
霸道,0.03623188405797108
过去,0.03569892473118283
冷冰冰,0.0356613712374582
拉肚子,0.03542857142857142
拉稀,0.03542857142857142
闹肚子,0.03542857142857142
瞎眼,0.03542857142857142
馋嘴,0.03540246321861061
红,0.03523504273504269
崩,0.03461349063723086
上火,0.03459235209235209
做错,0.03459235209235209
生病,0.03459235209235209
有病,0.03459235209235209
出错,0.03459235209235209
原则,0.03422222222222218
好赚,0.03422222222222218
堪忧,0.03422222222222218
侮辱性,0.03422222222222218
赶上,0.03395537525354969
进步,0.033737373737373705
亲,0.03366161616161617
史无前例,0.033659526297457276
直观,0.03361426767676762
令人吃惊,0.03358374442095369
美好,0.03358374442095369
可圈可点,0.03358374442095369
烦人,0.03358374442095369
可恶,0.03358374442095369
惊人,0.03358374442095369
能用,0.03358374442095369
可恨,0.03358374442095369
令人作呕,0.03358374442095369
吓人,0.03358374442095369
气死人,0.03358374442095369
够呛,0.03358374442095369
可怕,0.03358374442095369
值得称赞,0.03358374442095369
可气,0.03358374442095369
发腻,0.03358374442095369
令人发指,0.03358374442095369
速溶,0.03354518872939921
密封,0.03354518872939921
粉红色,0.03325000000000006
飞红,0.03325000000000006
酱紫,0.03325000000000006
清楚,0.033145161290322606
规矩,0.03267676767676764
恒温,0.03267676767676764
识字,0.03252159526297457
不及,0.03208333333333335
象征性,0.03186507936507936
来,0.031666666666666704
费,0.03155751058976872
易,0.03155751058976872
致癌,0.03155176767676768
品味,0.03058269451732952
消化,0.03058269451732952
见,0.030447474925162518
一模一样,0.02975
熟透,0.02975
超大,0.029749999999999943
超高,0.029749999999999943
大老远,0.029749999999999943
滚烫,0.029749999999999943
软软,0.029749999999999943
老远,0.029749999999999943
超长,0.029749999999999943
漫长,0.029749999999999943
最小,0.029749999999999943
超薄,0.029749999999999943
很久,0.029749999999999943
炎炎,0.029749999999999943
绿色,0.029722222222222233
亲民,0.029676767676767635
不诚实,0.029676767676767635
恶劣,0.029565217391304396
正好,0.029565217391304327
刚好,0.029565217391304327
月,0.029072214251554276
体会,0.02906470152020764
希望,0.028960819327731036
每周,0.028859649122807002
每天,0.028859649122807002
天天,0.028859649122807002
在线,0.028859649122807002
半年,0.028859649122807002
肉食,0.028859649122807002
一次性,0.028859649122807002
电动,0.028859649122807002
单方面,0.028859649122807002
无糖,0.028362573099415228
尽量,0.028362573099415228
备用,0.028362573099415228
花,0.028358585858585833
疯,0.02811224489795916
晕,0.02811224489795916
感冒,0.02811224489795916
着凉,0.02811224489795916
牙疼,0.02811224489795916
头晕,0.02811224489795916
吐血,0.02811224489795916
厥,0.02811224489795916
呛,0.02811224489795916
中暑,0.02811224489795916
咳嗽,0.02811224489795916
发麻,0.02811224489795916
抽筋,0.02811224489795916
发晕,0.02811224489795916
双重,0.02771929824561406
继续,0.027677994569475242
有所,0.027677994569475242
吃饱,0.027677994569475242
接着,0.027677994569475242
发生,0.027677994569475242
出现,0.027677994569475242
崩溃,0.027677994569475242
摊上,0.027677994569475242
持续,0.027677994569475242
睡醒,0.027677994569475242
跟进,0.027677994569475242
中奖,0.027677994569475242
出名,0.027677994569475242
怀着,0.027677994569475242
进展,0.027677994569475242
受到,0.027677994569475242
打过,0.027677994569475242
存在,0.027677994569475242
绕,0.0274633699633699
有机,0.026529914529914517
发财,0.025259723079636642
肥,0.025252525252525262
瘦,0.025252525252525262
麻辣,0.02500000000000005
上次,0.02500000000000005
晚,0.02500000000000005
最后,0.02500000000000005
下次,0.02500000000000005
第一次,0.02500000000000005
其他,0.02500000000000005
地方,0.02500000000000005
贴心,0.02500000000000005
同时,0.02500000000000005
当地,0.02500000000000005
另,0.02500000000000005
当然,0.02500000000000005
下回,0.02500000000000005
地,0.02500000000000005
奇怪,0.02500000000000005
早早,0.02500000000000005
各种,0.02500000000000005
首次,0.02500000000000005
洋气,0.02500000000000005
第二,0.02500000000000005
迟,0.02500000000000005
第,0.02500000000000005
第三,0.02500000000000005
另外,0.02500000000000005
怪怪的,0.02500000000000005
原汁原味,0.02500000000000005
浓郁,0.02500000000000005
水平,0.02500000000000005
现场,0.02500000000000005
堂,0.02500000000000005
奇葩,0.02500000000000005
内,0.02500000000000005
浓烈,0.02500000000000005
某种,0.02500000000000005
迟到,0.02500000000000005
最终,0.02500000000000005
首先,0.02500000000000005
早日,0.02500000000000005
人为,0.02500000000000005
神奇,0.02500000000000005
顺序,0.02500000000000005
人工,0.02500000000000005
大大小小,0.02500000000000005
另类,0.02500000000000005
迟迟,0.02500000000000005
寡淡,0.02500000000000005
